user_id,month,category,leak_type,description,leak_amount,leak_percentage,evidence,severity
870,2026-02,shopping,category_concentration,A large share of monthly spending is concentrated in one category.,3086.16,40.1,40.1% of monthly spending,high
870,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,615.99,8.0,Category spending increased 46.8%,low
870,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,381.95,3.13,Category spending increased 392.2%,low
870,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,977.99,9.14,Category spending increased 156.1%,low
870,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5173.45,37.72,Category spending increased 286.8%,medium
870,2026-03,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,5173.45,37.72,37.7% of monthly spending,medium
871,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,4657.98,20.32,Category spending increased 440.0%,low
871,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,3019.54,12.34,Category spending increased 53.9%,low
871,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2138.39,9.33,Category spending increased 447.6%,low
871,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1899.39,7.76,Category spending increased 146.7%,low
871,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1694.31,7.39,Category spending increased 43.5%,low
871,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,4217.54,16.69,Category spending increased 148.9%,low
871,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,13027.71,50.61,Category spending increased 62.4%,high
871,2026-02,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,13027.71,50.61,50.6% of monthly spending,high
871,2026-04,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,9325.03,36.91,36.9% of monthly spending,medium
871,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,14242.88,57.92,Category spending increased 52.7%,high
871,2026-05,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,14242.88,57.92,57.9% of monthly spending,high
871,2026-06,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,11150.18,45.58,45.6% of monthly spending,high
872,2026-06,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3122.9,36.17,Category spending increased 49.9%,medium
872,2026-06,entertainment,category_concentration,A large share of monthly spending is concentrated in one category.,3122.9,36.17,36.2% of monthly spending,medium
872,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,1453.94,17.25,Category spending increased 66.8%,low
872,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,1887.08,22.15,Category spending increased 634.3%,low
872,2026-04,health,category_spike,Spending in this category increased sharply compared with the previous month.,2470.9,39.37,Category spending increased 53.7%,medium
872,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2326.85,27.61,Category spending increased 55.8%,medium
872,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,820.95,9.74,Category spending increased 4004.8%,low
872,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,782.98,9.07,Category spending increased 97.8%,low
872,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,204.23,2.42,Category spending increased 88.6%,low
872,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,599.92,9.56,Category spending increased 193.7%,low
873,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4434.99,16.72,Category spending increased 484.8%,low
873,2026-02,health,category_spike,Spending in this category increased sharply compared with the previous month.,28285.73,65.07,Category spending increased 398.3%,high
873,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,28285.73,65.07,65.1% of monthly spending,high
873,2026-04,health,category_spike,Spending in this category increased sharply compared with the previous month.,10161.29,33.23,Category spending increased 88.5%,high
873,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,14293.94,38.57,Category spending increased 40.7%,high
873,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,14293.94,38.57,38.6% of monthly spending,high
